"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SNORD15B",11.6985018962252,-2.04241842557977,0.254657195338274,-8.02026592206328,1.0551648236342e-15,4.42624624727067e-13
"SNORA49",0.997447182247268,-1.58346395434045,0.383293712268684,-4.13120253126007,3.6087045691781e-05,0.000412652105966769
"DIO1",738.575941267923,-1.59086427168064,0.297903989819622,-5.34019122282953,9.28485932079872e-08,2.92992919165617e-06
"SNORA74B",15.0055891557943,-3.94973596896977,0.367017874958445,-10.7616991935801,5.21986903440662e-27,1.69697942308559e-23
"SNORA12",7.06062033335036,-2.24331784854219,0.288006973031928,-7.78910949594786,6.74831075409604e-15,2.23106016219318e-12
"UGT2B11",2644.13194597142,-2.52871123521906,0.453414023045967,-5.57704681966287,2.4463604348344e-08,9.56286706250096e-07
"UBD",673.672174085218,-1.64754971870829,0.239605226486173,-6.87610092179423,6.15129298855092e-12,9.37399383083393e-10
"MAGEB1",2.15388141642599,-1.93063879718472,0.672269810492691,-2.87182135364639,0.00408113605714844,0.0189680725785211
"LINC00488",0.5236583853978,-1.89588519576677,0.668188324475299,-2.83735157637711,0.00454894911298966,0.0206858145233655
"GNAT3",2.58518516768621,-3.1114397168088,0.598611896226296,-5.19775790695708,2.01706580846426e-07,5.52985040898157e-06
"DCDC2C",1.23491225302617,1.53886469524956,0.338887129362346,4.54093579223591,5.60050872699537e-06,8.7745801790178e-05
"PNMA6E",1.07232191147752,-2.60195884056639,0.800640648342553,-3.24984604010905,0.00115467502515188,0.0069110435841094
"PRSS41",2.71796122245672,-2.1181992829019,0.572996574939538,-3.696704963944,0.000218415928234697,0.0017822989475683
"IGSF23",6.02631010051322,-1.83257882553991,0.266103248352288,-6.88672098851571,5.70930419859998e-12,8.80361167572263e-10
"RPS10P1",64.102475359678,-1.54030430835772,0.239352593393304,-6.43529400087468,1.23234560667225e-10,1.13455961344397e-08
"THAP12P5",0.689941748482197,1.9113629737215,0.492337025964764,3.88222472192919,0.000103505157204442,0.000977236977942813
"LL22NC03-63E9.3",3.03295627211654,-2.03993249083233,0.419326822734863,-4.86477940411211,1.14584533746911e-06,2.33185802323135e-05
"TAS2R40",0.69410032706809,-1.72353279531927,0.553859808880059,-3.11185749116617,0.00185914222581365,0.0101509946134979
"RNA5SP450",0.786551616148997,1.5467219980815,0.37884826421948,4.08269522170869,4.45163885728807e-05,0.000490447147982271
"RPL17P17",0.842216396747019,1.50351181917008,0.497405732550156,3.02270705940944,0.00250524628202904,0.0129073782295981
"LINC01014",0.689217825331064,-2.59232980692739,0.707061975301651,-3.66634028908348,0.000246046466733698,0.00196053201801777
"VSTM2A-OT1",42.6298268411784,1.54974401460563,0.557417009334925,2.780223761838,0.00543214537613535,0.0237550560939124
"LEMD1-DT",4.35234492897838,-2.5856078521427,0.365005600078173,-7.083748445473,1.40306500693409e-12,2.6831554926722e-10
"GS1-594A7.3",3.33978104469605,-2.05672466895509,0.50654351745959,-4.06031189436585,4.90072064183698e-05,0.000528578694164624
"LINC01456",3.91815773252095,-2.891087552993,0.812252749516178,-3.55934474178769,0.000371781243624361,0.00275112478685007
"PCA3",0.909338157982663,1.54314116685787,0.557373308398425,2.76859538052151,0.00562985041164981,0.0244388254433384
"MTND1P23",1138.93323600121,-2.10866107987904,0.363229143254825,-5.80531909136955,6.42435367646897e-09,3.18054423383766e-07
"RPL6P4",32.3550145314764,-1.97371707901825,0.330885365802755,-5.96495730244778,2.44698020235128e-09,1.42692962113794e-07
"LINC01748",2.39940400111832,-2.32166081609638,0.403987446275119,-5.74686376396784,9.09139211181493e-09,4.23224259641234e-07
"OR7E101P",0.745131348186845,-1.7593762344323,0.531946501240152,-3.30743078548423,0.000941559762957343,0.00584813397110204
"SPANXB1",7.99109698697595,-3.01471908870524,0.469836288264224,-6.41653095771488,1.39414610561683e-10,1.26291915731544e-08
"SFTA3",0.796034473077137,-2.01153818859151,0.554887675548346,-3.62512680895947,0.000288819696326765,0.00223471519101542
"NKX1-2",34.36691485276,-3.3063950996124,0.364494310431596,-9.07118439159533,1.17730223648526e-19,1.20865565394113e-16
"PHBP4",0.905070370072057,-2.3106022844834,0.487789971799842,-4.73687943185418,2.17034196333897e-06,3.96021425041066e-05
"NFE4",12.6339224622639,-3.09773711247637,0.341288351245772,-9.07659784217363,1.12021609212557e-19,1.18113162664872e-16
"MTCO1P53",48.9295232881808,-3.08384245196029,0.287083385601501,-10.7419746548515,6.46466644423199e-27,1.9399966717106e-23
"LNCAROD",6.28237759644635,-1.56251347860357,0.269783873957031,-5.79172303994876,6.96679606102294e-09,3.40161011179758e-07
"RPL7L1P2",1.10925645881834,2.13450256216063,0.520587890584091,4.1001771281421,4.12834038016555e-05,0.000461395359617513
"LINC01198",10.096709059265,-1.76575681548968,0.354531283663002,-4.98053880392715,6.34074864390715e-07,1.42573651928591e-05
"LINC02181",1.86605821210024,-1.92906959588447,0.398558559747258,-4.84011583418951,1.29763471299533e-06,2.58282272568233e-05
"LOC102724511",0.486351822478904,-1.60449144546993,0.645124138778687,-2.48710496015148,0.0128787396240599,0.0465381057997246
"ACTBP12",7.04245066636217,-2.55225836058216,0.2908043398524,-8.77654838946893,1.68568259118435e-18,1.31523698494567e-15
"LOC349160",0.884500886495295,-1.91970335055856,0.547780180589592,-3.50451407075796,0.000457441393947837,0.00325710962962092
"LINC01639",5.11417914921391,-1.79124647788788,0.657656543878799,-2.72368076400985,0.00645588756666071,0.0271456225210786
"MYO16-AS1",0.663788616934292,-1.67827368474807,0.516978856398209,-3.24631010335818,0.00116911415076909,0.00697606014833338
"LOC153910",1.62592973660806,-2.14077067961807,0.42337888883652,-5.05639448745563,4.27257079969398e-07,1.03336349682369e-05
"OR11Q1P",1.59676111950519,1.80398587326043,0.546060428404474,3.30363780164672,0.000954390509899776,0.00591120012665816
"SLC9A3P2",0.698496089753665,-2.01776309446799,0.549130329228882,-3.67447031618422,0.000238343350224706,0.001911254014176
"LINC00707",12.4862725783425,-1.74575993955596,0.301497295993263,-5.79030048612764,7.02606126354507e-09,3.41771448894539e-07
"PAGE2B",2.04490662707989,1.79161534223271,0.316028470219908,5.66915803815404,1.43500955508657e-08,6.15870107404152e-07
"RNU1-88P",0.907740569340159,-2.00898884726752,0.614127199904027,-3.27129110643768,0.00107057647125849,0.00650854438160142
"SCARNA10",33.606222962793,-4.29068475488209,0.340688710118808,-12.5941501066643,2.27396011622303e-36,1.26731045791561e-32
"TCAM1P",40.3489445599225,-2.75781659144116,0.309213173941164,-8.91881984292787,4.71283302406073e-19,4.37754861749184e-16
"SAMMSON",2.60946951645063,-1.63285654566628,0.264145228786181,-6.18166208479213,6.34301879348659e-10,4.59098050410944e-08
"TUBAP13",1.65775480075668,-2.1195085139814,0.427185900983881,-4.96156008215583,6.99292322484258e-07,1.54653016353491e-05
"GSTA2",5.31896853924004,-2.23882637117023,0.346331059504213,-6.46441117460038,1.01694010671865e-10,9.65276580129146e-09
"UGT1A7",1.47348867432322,-2.16699363079262,0.719033810463836,-3.01375762760687,0.00258033856483052,0.0132174590455841
"TRPC7-AS1",0.556377213558654,-1.55864445834441,0.573091236939244,-2.71971434543092,0.00653383330352341,0.0274083768641995
"LOC100130760",1.40447303768625,-1.56955705527947,0.440143044287413,-3.56601581156545,0.000362449513218176,0.00269485046877596
"PCDH10-DT",3.41121740534997,1.62506676094086,0.358676740644201,4.5307280255256,5.87807715908372e-06,9.10343573363136e-05
"LOC101928978",12.6070221094458,-1.96713821874598,0.435858825219021,-4.51324627362422,6.38428155848127e-06,9.76337091961863e-05
"LOC105377267",37.1930861197164,-2.39046789382265,0.542881929104023,-4.40329243923795,1.0662028915771e-05,0.000149728967624932
"WWC2-AS1",0.728933473899909,-1.66056957744152,0.511983851956428,-3.24340225008277,0.00118111330999345,0.0070300256069043
"LINC02241",0.703604970668219,-1.69412389951598,0.675038117362819,-2.50967146290114,0.0120843532600766,0.0442744918653372
"SCARNA5",50.8251533513383,-4.08488853119231,0.320261775409965,-12.7548425845178,2.92965978865252e-37,1.90486479458187e-33
"SNORA74D",1.80996020860031,-1.73240974952975,0.495291250763298,-3.49775964517831,0.00046918376325697,0.0033195134153393
"LINC01606",5.50586968912328,-2.70764669129717,0.415051712374207,-6.52363696034091,6.86226915016913e-11,6.91759287044956e-09
"LINC02159",5.1745801686472,-1.70932918175253,0.266192939533512,-6.42139188495393,1.35033902320393e-10,1.23082770965495e-08
"LINC02845",0.838510610418731,-2.01900715232026,0.653097257320636,-3.09143413127064,0.00199192170554043,0.0107332665160971
"MRGPRX7P",2.33533290382002,1.53953510977207,0.307676415862509,5.00374754254821,5.62263829185623e-07,1.29410244862475e-05
"LOC101929427",9.27275827885463,-3.46382107048144,0.348162476142831,-9.94886384327193,2.55078660272317e-23,4.97556434727182e-20
"CYP2A6",363.968287041926,-1.98178061979694,0.335251530505244,-5.91132460099519,3.39367509671414e-09,1.85395188030186e-07
"TAS2R63P",1.37632337355394,1.61832726779103,0.374938186990339,4.31625084865716,1.58701623009335e-05,0.000208249839113359
"LINC02251",2.64258791653638,-1.71012763995382,0.352560865660209,-4.85058838493437,1.23095765032722e-06,2.47154502596836e-05
"NDUFB4P11",14.7147722875292,-2.52381786284413,0.308214218377796,-8.1885186093217,2.6446104657438e-16,1.27372275913083e-13
"LINC00261",1.37801179722319,-2.25251083886085,0.766631350191686,-2.93819296366845,0.00330131476565211,0.0160207602484911
"LINC02189",1.07015269271638,-1.87411697520448,0.547216459895691,-3.42481835353001,0.000615210598042796,0.0041358945116053
"TLE7",0.550057094783567,-1.63128864700437,0.625144763133195,-2.60945743003338,0.00906859285631493,0.0355383168770023
"LINC02188",266.116197629609,-2.37571938280766,0.307064137525831,-7.73688325165554,1.01883534824691e-14,3.12966965400067e-12
"LINC02133",1.36741084682952,-1.71099342670039,0.354281963984189,-4.82946805267442,1.36898275462418e-06,2.70688064994417e-05
"LOC112267895",0.859045740653643,-2.01310490714861,0.46545161308486,-4.32505732186944,1.52492204260213e-05,0.000201730277131211
"MTCO1P40",512.579567185027,-1.87946735643894,0.29059185314408,-6.46772211988705,9.94912357025444e-11,9.51311786085212e-09
"LINC02003",0.850338216317164,-1.92898967710365,0.522856369279024,-3.68932997749185,0.000224845433629222,0.00182590967042947
"LINC02837",0.501307493973643,-1.73527416280262,0.586874939752245,-2.95680398882797,0.00310845652897843,0.0153134368112775
"LOC100129774",0.848544166412809,-1.74017921005118,0.417803901638748,-4.16506213375628,3.11267781591534e-05,0.000365318251968981
"ESRG",3.97997701291993,1.69449012371636,0.388635118633999,4.36010551406745,1.29999743904311e-05,0.000176647509898816
"LINC01910",3.19466244784515,-1.57597291058259,0.334836619866185,-4.70669221070388,2.51768595895401e-06,4.47064017436113e-05
"MAGEA10-MAGEA5",0.649854443780175,-1.53966611197667,0.578628532082131,-2.66088868178753,0.00779347184458119,0.0314479647911462
"ZNF723",1.08236053347107,-1.64490853825578,0.475017597523761,-3.46283705452302,0.000534511985353792,0.00369461048416409
"LOC284379",27.664796690099,-1.66689343261419,0.367243421164331,-4.53893340642937,5.65394868649707e-06,8.83347401512309e-05
"CSAG3",4.62416863684863,-2.59486024727376,0.42850733103295,-6.05557958837868,1.39912976395393e-09,8.94800825432304e-08
"ZNF350-AS1",70.1068378760976,-1.54380204599679,0.217703432269773,-7.09130779382358,1.32850497865604e-12,2.56572456570938e-10
"AFAP1-AS1",114.181135767861,-2.4589216545422,0.267035456754365,-9.20822157637314,3.31572682579069e-20,3.80450396846313e-17
"H3C8",55.0576370688704,-1.84105295174484,0.233978201072794,-7.868480667445,3.5897401379871e-15,1.23931807312525e-12
"H2AC12",3.18018008607314,-2.08979908087126,0.294076663180432,-7.10630710465133,1.19189043817429e-12,2.33658441075655e-10
"RN7SL296P",0.988678327046336,-2.13092717243376,0.75302650743466,-2.82981694720575,0.00465746431629384,0.0210516739551912
"H2BC3",2.68576334926056,-1.78428191704503,0.375689961078585,-4.74934680693212,2.04074716681444e-06,3.75005315458148e-05
"H2BC10",1.96220535745112,-1.77249131714047,0.335137026534093,-5.28885553312671,1.23084054410804e-07,3.69365779282639e-06
"H4C2",2.95275740423769,-1.86767228908044,0.307569240859155,-6.07236368585928,1.26041078194851e-09,8.1951909042292e-08
"LINC01667",4.40089932487678,-3.81752065134955,0.605852936866228,-6.30106816201248,2.95601353624358e-10,2.42268907722552e-08
"PCAT5",1.39811378822262,-1.76944340452961,0.393688470671635,-4.4945268565039,6.97248036494669e-06,0.000105104483770209
"SCHLAP1",0.887988555422252,-2.0650691099107,0.817516739422053,-2.52602669808402,0.0115360714087606,0.0427677675376385
"DBET",4.11896001739292,1.92488262029661,0.287282967100094,6.70030193480267,2.07989335825943e-11,2.55964667799423e-09
