"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"KRT75",34.5421107990901,-1.71941618530438,0.320627980387173,-5.36265170378487,8.20090421074043e-08,2.6165819848646e-06
"KRT6C",20.6732810349732,-1.8557651673415,0.321846219802856,-5.76599957730816,8.11752624251802e-09,3.89782258855996e-07
"KRT83",21.524768722053,-1.81154509332045,0.299280283819515,-6.05300513017732,1.42168338089394e-09,9.23187755157002e-08
"MUC7",63.5292726604906,1.65111933130625,0.459478284988597,3.59346542643953,0.000326308963689314,0.00243095467039535
"OPRPN",243.949279112343,2.13616421704954,0.418196094399054,5.10804439749538,3.25510176904436e-07,8.22316897294745e-06
"KRT38",1.5301153474974,-2.41980470821083,0.520941784115945,-4.6450578202655,3.39981221928605e-06,5.7760988810715e-05
"KRT20",10.898460290634,-3.26845841061258,0.450111699371619,-7.26143847221818,3.82995212286401e-13,9.038219942627e-11
"KRT27",1.58831837881429,1.57135588617661,0.262415200325431,5.98805208016881,2.12369067961599e-09,1.29506443445704e-07
"CDK5R2",4.14585554505319,-1.59770985126656,0.356441357822818,-4.48239188916107,7.38110380813801e-06,0.0001105987266752
"FGA",22.2287765940923,-1.78119110649206,0.561993067360331,-3.16941828990574,0.00152744398925632,0.00848258534541515
"FGB",108.769614609393,-1.82768413917063,0.44363521702352,-4.11979046982137,3.79217090042582e-05,0.000426889465352764
"AZU1",81.731154675874,1.551312374192,0.239340240372751,6.48161952113015,9.0743240844758e-11,9.09830286832596e-09
"C11orf86",5.86528145657798,-3.32610756578969,0.492278758588936,-6.7565530865553,1.41313218603071e-11,1.96730366416405e-09
"CBY2",9.02103857724371,-2.1618643804031,0.370703605328691,-5.83178676799283,5.48369680513068e-09,2.82596582892367e-07
"CHRNA9",59.3700953870085,-3.03816524622509,0.310996094983071,-9.7691427488518,1.52738940327022e-22,3.28405692696468e-19
"SLC26A9",15.6620596083241,-1.64247226781382,0.248936501236622,-6.59795674661869,4.16862836315364e-11,4.844872519843e-09
"DES",231.79380153018,2.06466417414011,0.234400248706624,8.80828491237759,1.27075113364271e-18,1.17096691367238e-15
"CALCB",4.3762685720569,-1.59862229365901,0.314563309404237,-5.08203673431177,3.7340917411356e-07,9.24020579062852e-06
"KCNE5",13.122452308006,-1.53667140008882,0.208788903245353,-7.35992850291972,1.84008757658466e-13,4.59452060574062e-11
"TCERG1L",14.299149329719,-1.63932837480502,0.255889479383187,-6.40639223916734,1.4900333583769e-10,1.37959978554791e-08
"SOX11",529.630467452392,-1.7997825843109,0.2421002475956,-7.43403859428191,1.0533121587625e-13,2.77314878696777e-11
"PGBD5",381.010561227017,-1.6710843036427,0.191006292085161,-8.74884426790319,2.15548883805497e-18,1.85381620023119e-15
"GLDC",414.426699273105,-1.93424940824168,0.295026282391097,-6.55619354508076,5.51985815950281e-11,6.06257791215653e-09
"PSAPL1",3.97323671999708,-2.92569619280188,0.585364878703049,-4.99807265390459,5.79061688512447e-07,1.33556885988133e-05
